bu_code;bu_naam;wk_code;wk_naam;gm_code;gm_naam;pv_code;pv_naam;es_code;es_naam;la_code;la_naam
BU04410101;Schagerbrug (woonkern);WK044101;Schagerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410190;'t Buurtje en Buitengebied;WK044101;Schagerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410191;De Stolpen en Buitengebied;WK044101;Schagerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410192;Buitengebied Schagerbrug-Noord;WK044101;Schagerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410290;Keinse, 't Wad en Buitengebied;WK044102;Schagen Buitengebied;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410291;Burghorn en Buitengebied;WK044102;Schagen Buitengebied;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410292;Tolke, Tjallewal en Buitengebied;WK044102;Schagen Buitengebied;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410293;Nes en Buitengebied;WK044102;Schagen Buitengebied;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410301;Burgerbrug (woonkern);WK044103;Burgerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410390;Buitengebied Burgerbrug;WK044103;Burgerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410391;Burgervlotbrug en Buitengebied;WK044103;Burgerbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410401;Sint Maarten (woonkern);WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410402;Stroet;WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410490;Buitengebied Sint Maarten;WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410491;Valkkoog en Buitengebied;WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410492;Groenveld en Buitengebied;WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410493;'t Rijpje en Buitengebied;WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410494;Eenigenburg en Buitengebied;WK044104;Sint Maarten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410501;Warmenhuizen-Centrum;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410502;Schelphoek;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410503;Debbemeer-Noord;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410504;Debbemeer-Zuid;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410505;Warmenhuizen-Zuid;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410506;Schoorldam;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410580;Huisweid en omgeving;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410581;Oudevaart-Zuid;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410590;Buitengebied Warmenhuizen;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410591;Krabbendam en Buitengebied;WK044105;Warmenhuizen;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410601;Kalverdijk;WK044106;Tuitjenhorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410602;Tuitjenhorn-Centrum en Kerkbuurt;WK044106;Tuitjenhorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410603;Tuitjenhorn-West en -Zuid;WK044106;Tuitjenhorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410690;Buitengebied Tuitjenhorn;WK044106;Tuitjenhorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410701;Waarland (woonkern);WK044107;Waarland;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410790;Buitengebied Waarland;WK044107;Waarland;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410801;Dirkshorn (woonkern);WK044108;Dirkshorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410880;De Banne en omgeving;WK044108;Dirkshorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410890;Buitengebied Dirkshorn;WK044108;Dirkshorn;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410901;Oudesluis (woonkern);WK044109;Oudesluis;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04410990;Buitengebied Oudesluis;WK044109;Oudesluis;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411001;Schagen-Centrum;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411002;Schagen-Centrum-Zuid;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411003;Nesdijk;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411004;Groeneweg-Zuid;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411005;Groeneweg-Noord;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411006;Muggenburg;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411007;Muggenburg-Zuid;WK044110;Schagen (woonkern-Midden);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411101;Petten-Centrum en Korfwater;WK044111;Petten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411102;Petten-West;WK044111;Petten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411103;Nolmerban;WK044111;Petten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411170;Pettemerduinen;WK044111;Petten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411180;Onderzoekslocatie Petten;WK044111;Petten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411190;Buitengebied Petten;WK044111;Petten;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411201;Sint Maartensbrug (woonkern);WK044112;Sint Maartensbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411290;Buitengebied Sint Maartensbrug;WK044112;Sint Maartensbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411301;'t Zand-West- en -Zuid;WK044113;'t Zand;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411302;'t Zand-Noordoost;WK044113;'t Zand;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411380;Kolksluis;WK044113;'t Zand;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411390;Buitengebied 't Zand-Oost;WK044113;'t Zand;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411391;Buitengebied 't Zand-West;WK044113;'t Zand;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411401;Sint Maartensvlotbrug (woonkern);WK044114;Sint Maartensvlotbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411470;Sint Maartensvlotbrug-West;WK044114;Sint Maartensvlotbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411471;Sint Maartenszee;WK044114;Sint Maartensvlotbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411490;Buitengebied Sint Maartensvlotbrug;WK044114;Sint Maartensvlotbrug;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411501;Callantsoog (woonkern);WK044115;Callantsoog;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411502;Uyterland;WK044115;Callantsoog;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411570;Zwanenwater;WK044115;Callantsoog;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411590;Groote Keeten, Abbestede en Buitengebied;WK044115;Callantsoog;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411591;Buitengebied Callantsoog-Oost;WK044115;Callantsoog;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411592;Buitengebied Callantsoog-Noord;WK044115;Callantsoog;GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411601;Waldervaart-Zuid;WK044116;Schagen (woonkern-West);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411602;Waldervaart-Noordwest;WK044116;Schagen (woonkern-West);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411603;Waldervaart-Noordoost;WK044116;Schagen (woonkern-West);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411680;Lagedijk;WK044116;Schagen (woonkern-West);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411701;Hoep-Zuid;WK044117;Schagen (woonkern-Oost);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411702;Hoep-Noord;WK044117;Schagen (woonkern-Oost);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411703;Nes-Noord;WK044117;Schagen (woonkern-Oost);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04411780;Witte Paal;WK044117;Schagen (woonkern-Oost);GM0441;Schagen;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480000;Den Burg;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480001;De Koog;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480002;Oosterend;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480003;De Waal;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480004;Oudeschild;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480005;Den Hoorn;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480007;Verspreide huizen Op Het Oude Land;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480008;Verspreide huizen De Kuil, Hoornder Nieuwland;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480009;Verspreide huizen De Koog en het Duingebied;WK044800;Wijk 00 Het Oude Land en duingebied;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480100;De Cocksdorp;WK044801;Wijk 01 Het Nieuwe Land;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480107;Verspreide huizen in de polders Eierland en Eendracht;WK044801;Wijk 01 Het Nieuwe Land;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480108;Verspreide huizen in de polder Het Noorden;WK044801;Wijk 01 Het Nieuwe Land;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04480109;Verspreide huizen in de polders Burger Nieuwland;WK044801;Wijk 01 Het Nieuwe Land;GM0448;Texel;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04500001;De Koog;WK045000;Wijk 00 Uitgeest;GM0450;Uitgeest;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04500002;De Kleis;WK045000;Wijk 00 Uitgeest;GM0450;Uitgeest;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04500003;Waldijk;WK045000;Wijk 00 Uitgeest;GM0450;Uitgeest;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04500004;Oude Dorp;WK045000;Wijk 00 Uitgeest;GM0450;Uitgeest;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04500005;Bedrijventerrein;WK045000;Wijk 00 Uitgeest;GM0450;Uitgeest;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04500006;Buitengebied;WK045000;Wijk 00 Uitgeest;GM0450;Uitgeest;PV27;Noord-Holland;ES15;Noord-HollandNoord;31;Nederland
BU04511500;Dorpscentrumcentrum;WK045115;Wijk 15 Dorpscentrum;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04512500;Thamerdal;WK045125;Wijk 25 Thamerdal;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04513500;Zijdelwaard;WK045135;Wijk 35 Zijdelwaard;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04514500;Legmeer;WK045145;Wijk 45 Legmeer;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04515000;Langs de Vuurlinie;WK045150;Wijk 50 Langs de Vuurlinie;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04515500;Veilinggebied;WK045155;Wijk 55 Veilinggebied;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04516500;Meerwijk;WK045165;Wijk 65 Meerwijk;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04517500;Bedrijventerrein;WK045175;Wijk 75 Bedrijventerrein;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04518500;Meerwijk;WK045185;Wijk 85 Meerwijk;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04519000;Glastuinbouwgebied;WK045190;Wijk 90 Glastuinbouwgebied;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04519500;Veenweidegebied;WK045195;Wijk 95 Veenweidegebied;GM0451;Uithoorn;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530000;Velsen-Dorp;WK045300;Wijk 00 Velsen-Zuid en Driehuis;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530001;Velserbeek;WK045300;Wijk 00 Velsen-Zuid en Driehuis;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530002;Velsen-Oost;WK045300;Wijk 00 Velsen-Zuid en Driehuis;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530003;Kapelbuurt;WK045300;Wijk 00 Velsen-Zuid en Driehuis;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530004;Kriemhildebuurt;WK045300;Wijk 00 Velsen-Zuid en Driehuis;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530005;Driehuis-Dorp;WK045300;Wijk 00 Velsen-Zuid en Driehuis;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530100;Lagersbuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530101;Heidebuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530102;Zeeheldenbuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530103;Verzetsheldenbuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530104;Natuurkundigenbuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530105;Kikvorsbuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530106;Stadhuisbuurt;WK045301;Wijk 01 IJmuiden-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530200;Tussenbeeksbuurt;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530201;Vogelbuurt;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530202;Bomenbuurt;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530203;Velseroord;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530204;Paterskerkbuurt;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530205;Schildersbuurt;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530206;Rivierenbuurt;WK045302;Wijk 02 IJmuiden-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530300;Moerbergbuurt;WK045303;Wijk 03 IJmuiden-West;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530301;Vissersbuurt;WK045303;Wijk 03 IJmuiden-West;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530302;Oud-IJmuiden;WK045303;Wijk 03 IJmuiden-West;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530303;Zuidzijdebuurt;WK045303;Wijk 03 IJmuiden-West;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530400;Herculesbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530401;Canopusbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530402;Saturnusbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530403;Schiplaanbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530404;Bellatrixbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530405;Kruisbergbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530406;Keetbergbuurt;WK045304;Wijk 04 Zee- en Duinwijk;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530500;Gildenbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530501;Westerwijkbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530502;Van Gelderbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530503;Duinvlietbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530504;Watervlietbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530505;Wijkermeerbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530506;Staalbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530507;Reyndersbuurt;WK045305;Wijk 05 Velsen-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530600;Kerkpadbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530601;Biezenbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530602;West-Indische buurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530603;Santpoort-Dorp;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530604;Bloemenbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530605;Kerkerinkbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530606;Spanjaardsbergbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530607;Santhaesbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530608;Duinenbuurt;WK045306;Wijk 06 Santpoort-Noord;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530700;Neethofbuurt;WK045307;Wijk 07 Santpoort-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530701;Rijkersparkbuurt;WK045307;Wijk 07 Santpoort-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530702;Blekersbuurt;WK045307;Wijk 07 Santpoort-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530703;Eltabuurt;WK045307;Wijk 07 Santpoort-Zuid;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530800;Hofgeest;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530801;Maadbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530802;Weidbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530803;Pijlkruidbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530804;Florarondebuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530805;Bastionbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530806;Springerbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530807;Tjotterbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530808;Westbroekbuurt;WK045308;Wijk 08 Velserbroek;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530900;Noord-Spaarndammerpolder;WK045309;Wijk 09 Spaarndammerpolder;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04530901;Zuid-Spaarndammerpolder;WK045309;Wijk 09 Spaarndammerpolder;GM0453;Velsen;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04570001;Centrum;WK045700;Binnenstad;GM0457;Weesp;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04570002;Herensingelkwartier;WK045700;Binnenstad;GM0457;Weesp;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04570101;Bedrijventerrein Van Houten;WK045701;Zuid;GM0457;Weesp;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
BU04570102;Zuid I;WK045701;Zuid;GM0457;Weesp;PV27;Noord-Holland;ES16;Noord-HollandZuid;31;Nederland
